,LSOA11CD,SEC1_chg,SEC2_chg,SEC3_chg,SEC4_chg,SEC5_chg,SEC6_chg,SEC7_chg,hseP_chg,inc_chg,owned_chg,socRent_chg,pteRent_chg,inc_01,hseP_01
3932,E01004030,1.08,6.0,3.19,1.68,-0.4,-0.64,-0.03,91.39784946,40.87089381,2.79,-9.97,7.300000000000001,26.18,232.5
3933,E01004031,3.91,1.99,-0.33,2.88,-0.74,0.52,0.75,175.9090909,37.86635404,8.6,-13.540000000000001,5.819999999999999,25.59,110.0
3934,E01004032,1.9,-2.44,-0.64,-0.56,0.36,-0.68,0.26,102.4883359,42.76923077,-11.82,-2.23,19.75,32.5,160.75
3935,E01004033,3.67,1.05,1.51,0.29,0.52,1.47,-0.23,125.9259259,37.75423729,0.5800000000000001,-2.71,6.17,23.6,135.0
3936,E01004034,0.16,2.78,0.92,1.83,0.76,4.07,3.21,69.18604651,35.82660433,0.3500000000000001,-5.2700000000000005,4.58,23.53,129.0
3937,E01004035,1.09,-0.79,0.97,3.81,0.4,2.42,2.8,81.38747885,33.39325843,-1.16,-6.180000000000001,8.54,22.25,147.75
3938,E01004036,-0.1,0.27,-0.45,6.39,-1.06,-0.29,2.26,61.66666667,36.60595291,0.7,-11.4,11.29,22.51,120.0
3939,E01004037,-2.75,-0.47,-1.01,4.08,-1.08,0.41,3.46,97.42037378,33.01770276,-7.58,-3.8099999999999996,8.81,24.29,94.975
3940,E01004038,-0.47,-4.06,0.89,2.51,2.59,1.12,2.72,74.71131640000002,34.86973948,-12.0,6.04,4.24,24.95,108.25
3941,E01004039,1.04,-3.81,-0.14,0.78,0.91,1.8,1.37,133.87096770000002,38.30397378,-8.66,-4.61,12.66,24.41,93.0
3942,E01004040,-1.38,2.29,1.03,3.68,0.44,-1.92,1.01,94.17475728,36.96178036,0.25,-3.54,-0.55,20.67,103.0
3943,E01004041,-2.4,2.6,1.05,2.22,2.52,-1.46,1.42,156.9444444,37.67060965,-1.44,3.5199999999999996,-2.66,21.98,90.0
3944,E01004042,1.61,3.4,-0.12,5.26,-0.75,1.53,5.68,137.2881356,44.22330097,-3.79,-8.83,12.47,20.6,88.5
3945,E01004043,3.05,4.4,-0.1,2.8,-0.93,0.16,2.21,270.8333333,52.093224,-8.51,-1.0699999999999998,8.66,23.17,114.0
3946,E01004044,0.29,3.43,0.17,0.91,1.36,2.25,2.92,159.3495935,52.07939509,2.86,-9.77,5.26,21.16,123.0
3947,E01004045,0.28,-1.76,1.0,3.37,-1.1,1.4,2.38,132.9700272,36.65436654,4.16,-5.33,0.32000000000000006,24.39,91.75
3948,E01004046,7.28,5.22,0.17,1.49,-1.31,-0.51,0.47,155.41666669999995,54.74226804,-2.5,-0.41999999999999993,2.22,29.1,120.0
3949,E01004047,0.31,0.51,1.59,2.66,1.2,0.47,3.69,105.7142857,43.00699301,0.44999999999999973,-7.22,5.779999999999999,22.88,105.0
3950,E01004048,0.19,2.2,2.75,3.69,-0.3,0.91,0.88,115.1898734,40.76256499,-4.33,-3.13,5.75,28.85,158.0
3951,E01004049,0.83,7.44,-1.17,2.28,1.61,-0.42,0.74,90.0,48.17880795,5.88,-15.88,7.47,24.16,100.0
3952,E01004050,1.04,1.46,-1.0,3.15,-0.04,-0.71,1.49,98.74213836,45.02512563,-1.2,-4.29,3.95,29.85,119.25
3953,E01004051,2.32,9.64,-1.59,3.56,0.69,1.68,0.29,79.16666667,42.76624246,2.43,-3.26,-1.63,29.86,120.0
3954,E01004052,8.51,4.95,1.18,5.39,0.09,-2.67,0.76,75.30303029999997,59.03790087,-0.65,-11.99,11.17,27.44,165.0
3955,E01004053,-0.48,1.12,-0.12,2.81,0.67,-1.36,0.96,66.21801317,40.16227181,-7.510000000000001,-3.09,9.74,34.51,184.998
3956,E01004054,2.13,0.38,-0.91,1.81,-1.17,-0.19,-0.35,96.96969697,42.15628672,-9.43,-3.1500000000000004,10.34,34.04,165.0
3957,E01004055,2.81,3.58,1.35,2.11,0.57,2.75,0.3,109.7222222,50.22061773,-3.45,4.460000000000001,0.6300000000000001,24.93,180.0
3958,E01004056,6.59,1.73,0.51,1.49,-0.57,0.47,0.37,35.84554548,39.6798933,1.4400000000000002,-12.64,13.569999999999999,29.99,214.95
3959,E01004057,2.3,0.7,0.49,1.83,-0.72,0.95,1.88,90.76923077,37.7086743,-9.11,1.6199999999999997,8.81,30.55,162.5
3960,E01004058,-2.0,2.96,-1.54,3.09,-0.8,-0.25,0.6,87.5,37.89504204,2.58,-9.66,7.74,34.49,160.0
3961,E01004059,-1.24,1.88,0.52,1.11,-0.44,0.75,0.26,65.73033708,33.35261788,-11.020000000000001,-4.6,13.8,34.57,178.0
3962,E01004060,-0.95,3.96,-0.16,0.68,0.99,1.02,0.77,84.84848485,35.37056551,-8.66,-4.05,13.299999999999999,28.47,165.0
3963,E01004061,4.02,1.5,1.62,1.16,0.31,2.57,0.51,172.22222219999998,54.9311095,-6.53,-2.5999999999999996,8.360000000000001,27.58,135.0
3964,E01004062,1.6,2.37,1.27,4.65,2.12,1.5,1.51,171.8894009,47.14285714,-10.68,-5.58,6.26,24.5,108.5
3965,E01004063,3.84,3.73,1.67,1.87,0.95,0.08,0.46,172.91666669999995,55.93738068,-2.86,-4.49,6.15,26.19,120.0
3966,E01004064,0.77,2.86,0.58,4.34,-1.21,2.89,2.35,80.51326664,43.77959535,-3.8,-3.8600000000000003,7.28,23.23,114.95
3967,E01004065,7.84,6.16,-0.09,1.43,0.1,0.3,-0.11,151.33333330000005,62.9588015,0.16000000000000014,-7.050000000000001,5.3100000000000005,26.7,150.0
3968,E01004066,0.9,0.49,0.53,3.09,1.36,0.43,2.22,152.13043480000005,43.11538462,-4.859999999999999,-4.78,4.41,26.0,115.0
3969,E01004067,-1.14,3.79,0.55,1.52,1.65,2.24,3.95,97.73371105,44.48351648,-4.75,-5.309999999999999,9.01,22.75,176.5
3970,E01004068,1.7,5.6,1.41,1.84,-0.72,2.99,1.33,446.0608587,48.06828392,-2.02,-8.65,5.14,22.26,59.975
3971,E01004069,-0.91,8.0,2.66,4.57,-0.18,1.01,0.15,205.0,50.57108141,1.04,-5.9399999999999995,4.1000000000000005,41.15,400.0
3972,E01004070,3.28,4.77,-0.06,1.01,0.69,2.1,2.67,102.5641026,47.96536797,-6.34,0.9799999999999999,4.83,34.65,195.0
3973,E01004071,5.19,7.93,0.58,2.6,0.14,-0.93,0.8,126.5060241,46.97766097,1.6600000000000001,-4.0,0.8700000000000001,30.44,145.25
3974,E01004072,2.24,4.89,0.72,3.33,0.38,0.61,1.12,216.1157025,47.33969986,-0.9299999999999997,-2.3,2.6100000000000003,36.65,242.0
3975,E01004073,3.2,2.77,-0.87,2.34,0.1,1.59,1.6,263.597561,49.83914209,-3.8899999999999997,-0.29000000000000004,2.6900000000000004,37.3,205.0
3976,E01004074,1.34,3.99,-0.31,3.94,-0.42,1.28,-0.58,67.11685261,44.09953822,-3.87,-3.21,6.14,38.98,425.75
3977,E01004075,1.59,7.56,1.31,3.96,0.35,0.26,-1.24,162.8205128,51.68837434,-1.3900000000000001,0.010000000000000009,0.5000000000000002,41.46,390.0
3978,E01004076,0.43,-3.99,4.89,3.3,0.65,0.38,2.37,55.83442592,35.38572981,-6.069999999999999,-0.15,5.7,27.61,133.475
3979,E01004077,1.99,-2.42,2.25,2.16,-1.33,3.22,2.98,95.51282051,36.53705062,-3.7800000000000002,1.2,1.94,27.26,117.0
3980,E01004078,-0.18,-2.2,1.22,2.17,-0.02,2.96,3.07,58.56828194,37.45717549,-8.39,1.77,6.34,26.27,113.5
3981,E01004079,3.1,-1.42,5.29,4.95,-0.17,0.04,1.88,87.5739645,41.19055765,-2.0200000000000005,-0.42,2.2399999999999998,29.23,169.0
3982,E01004080,2.38,0.07,4.6,3.08,-0.92,0.74,1.09,89.09325589,37.82205428,-0.7200000000000006,-1.7999999999999998,1.74,29.11,154.95
3983,E01004081,1.75,-3.51,3.74,1.62,-0.89,3.22,0.78,74.44444444,37.2611465,-4.64,-0.14000000000000012,4.82,28.26,135.0
3984,E01004082,1.29,-1.85,5.32,-0.03,0.69,1.49,2.18,77.92989691,38.52859135,-1.38,-1.03,1.7800000000000002,28.68,145.5
3985,E01004083,1.47,-0.47,4.37,3.31,0.04,2.74,3.35,93.90243902,36.95238095,-2.88,-1.6700000000000017,0.64,21.0,82.0
3986,E01004084,2.26,5.2,2.91,2.78,-0.13,1.63,1.44,39.69335605,36.0114322,-1.3800000000000003,-1.38,2.58,31.49,293.5
3987,E01004085,2.09,0.07,4.33,3.03,-0.65,2.53,0.85,94.57013575,36.90987124,-1.0099999999999998,-0.81,1.6600000000000001,30.29,221.0
3988,E01004086,2.36,-0.07,3.48,2.31,-0.24,3.85,0.1,175.210084,37.68404298,-2.79,-6.250000000000001,3.84,25.13,119.0
3989,E01004087,4.03,-1.61,5.09,1.5,0.18,2.96,0.86,80.49327354,38.1489071,-0.6200000000000001,-0.18999999999999995,0.41000000000000014,29.28,223.0
3990,E01004088,-0.94,-2.62,4.64,2.28,-0.94,3.64,4.3,135.63636359999998,36.82415977,-4.07,4.409999999999997,-2.6,20.53,68.75
3991,E01004089,-0.23,0.55,8.23,2.23,-0.86,3.68,0.68,80.85106383,35.62734082,2.84,-13.57,0.28,21.36,94.0
3992,E01004090,2.93,-3.66,3.47,2.81,1.0,2.58,3.47,61.83062043,34.59277918,-1.79,-2.4400000000000004,4.220000000000001,23.82,105.975
3993,E01004091,3.52,-0.07,4.05,4.38,-0.24,2.03,1.73,84.01840184,45.07084715,0.5899999999999999,-0.84,0.43000000000000005,33.17,249.975
3994,E01004092,3.08,2.47,1.74,2.86,-0.02,2.24,0.53,61.26927639,52.18222364,-5.67,-0.45,4.909999999999999,31.39,210.75
3995,E01004093,1.91,-0.32,4.3,2.2,1.34,1.64,-0.14,143.9862543,44.18243872,-7.260000000000001,0.5399999999999999,5.87,32.23,145.5
3996,E01004094,1.97,-3.03,3.68,3.46,-0.49,1.81,0.52,91.37254902,38.80597015,-10.62,0.75,8.21,30.82,127.5
3997,E01004095,1.99,0.72,6.1,1.78,0.8,1.54,1.8,102.9296177,40.37343128,-4.800000000000001,-0.38,4.44,32.67,139.95
3998,E01004096,1.14,-4.26,0.95,3.34,1.54,2.43,0.26,76.15176152,35.8037952,-14.48,-1.72,15.28,27.93,92.25
3999,E01004097,-0.18,-0.4,4.93,2.22,0.82,1.66,2.22,86.37992832,40.03990688,-6.390000000000001,-0.26999999999999996,6.03,30.07,139.5
4000,E01004098,0.65,5.87,3.58,-0.79,-0.64,2.18,1.74,4.793103448,38.68204283,-3.6899999999999995,-0.52,3.6,30.35,145.0
4001,E01004099,2.91,5.13,1.09,1.58,-2.06,3.67,-0.5,77.95275591,44.88160291,1.75,-5.43,2.86,27.45,127.0
4002,E01004100,1.56,3.59,2.9,2.23,0.67,1.61,1.27,86.49942235,42.56944444,-2.5999999999999996,0.52,1.9100000000000001,28.8,151.475
4003,E01004101,2.77,2.26,3.86,2.36,-0.02,1.67,0.47,77.47660536,43.41275403,-4.19,0.15000000000000002,3.29,28.54,154.95
4004,E01004102,1.54,0.24,3.99,3.29,2.46,1.04,1.97,79.11392405,42.75312067,-3.86,1.9,0.7100000000000002,28.84,158.0
4005,E01004103,1.79,-0.08,3.26,0.79,0.35,-1.3,-0.3,104.7368421,43.42897627,-11.010000000000002,-1.37,11.85,28.23,95.0
4006,E01004104,2.8,2.99,4.31,2.93,0.87,1.6,-1.77,87.9350348,38.40439276,4.77,-2.73,-2.7800000000000002,30.96,215.5
4007,E01004105,2.41,0.07,3.68,2.16,-0.19,1.36,1.1,94.58128079,49.3481717,-2.37,-0.5199999999999999,1.81,31.45,203.0
4008,E01004106,1.67,3.14,3.31,1.79,-0.9,3.32,0.52,78.08219178,43.69980615,-1.9000000000000004,0.19,1.32,36.11,365.0
4009,E01004107,2.04,2.2,1.76,1.95,1.33,2.11,-3.25,105.8333333,43.65348399,-1.82,-1.54,3.3600000000000003,26.55,120.0
4010,E01004108,4.43,5.06,5.2,3.67,0.91,-0.66,1.2,-5.8130978660000014,43.59504132,3.12,-3.1300000000000003,-0.5500000000000003,29.04,339.75
4011,E01004109,2.44,0.4,8.2,2.71,-0.05,0.66,1.5,28.52941176,42.09552018,-1.8399999999999999,-1.5799999999999998,4.37,27.01,170.0
4012,E01004110,1.42,-1.88,3.19,3.6,0.7,2.58,1.3,133.3333333,38.75917278,-8.25,0.4999999999999998,6.23,29.98,105.0
4013,E01004111,3.74,0.98,2.2,1.04,-1.49,2.69,1.26,47.05882353,44.33310297,0.8500000000000001,-4.37,2.44,28.94,170.0
4014,E01004112,3.25,4.17,5.84,3.81,0.54,1.25,-0.07,44.9569184,41.36570561,-3.94,-0.45999999999999996,3.66,32.95,246.625
4015,E01004114,4.11,4.5,5.55,3.7,-0.08,1.43,0.78,64.6090535,37.19958203,-3.17,0.15999999999999998,1.99,38.28,486.0
4016,E01004115,-0.67,-0.39,3.99,4.01,0.93,1.09,0.79,112.5,38.11659193,-2.47,-0.010000000000000009,2.33,28.99,130.0
4017,E01004116,3.0,2.82,3.73,2.92,0.12,1.72,0.82,52.38095238,45.60846561,-2.42,0.0,1.9500000000000002,28.35,210.0
4018,E01004117,2.25,0.19,3.14,2.71,-0.05,2.72,0.81,77.14285714,44.06314345,-4.529999999999999,1.57,1.9700000000000002,29.14,175.0
4019,E01004118,0.89,3.85,1.03,-1.0,-0.03,2.73,3.3,80.83878415,38.17663818,-10.05,1.47,7.53,28.08,129.95
4020,E01004119,1.2,-2.16,2.58,4.44,-0.41,1.31,0.83,75.38082782,38.29861111,-2.29,0.4,1.9,28.8,162.475
4021,E01004120,2.16,-1.9,4.96,3.13,1.2,2.19,1.05,53.39702760000001,41.18780096,-2.1799999999999997,-0.18,1.9899999999999998,31.15,235.5
4022,E01004121,3.6,-0.75,4.73,2.11,0.01,2.7,1.13,91.82677646,40.55077453,-9.64,-0.03999999999999998,9.43,29.05,163.95
4023,E01004122,3.01,0.57,6.39,0.43,-0.68,0.85,1.97,100.4830918,41.27460794,-1.5699999999999998,-1.53,1.74,29.97,207.0
4024,E01004123,1.79,0.59,2.49,1.2,-0.65,0.97,0.62,80.83538084,47.30931212,-10.24,-5.220000000000001,12.22,21.37,101.75
4025,E01004124,-0.35,1.61,3.6,5.58,-2.49,-0.09,0.2,87.5,46.00183824,-3.63,-3.22,6.86,21.76,112.0
4026,E01004125,-0.21,3.57,2.33,0.42,-1.45,4.52,3.67,83.66336634,47.00239808,-3.3899999999999997,-2.54,4.97,20.85,101.0
4027,E01004126,0.36,2.7,0.74,1.87,-1.15,3.24,3.61,89.54738685,47.62817441,-1.12,-5.0600000000000005,5.48,20.87,99.975
4028,E01004127,0.24,-1.55,3.46,2.11,-1.72,2.37,2.76,82.60869565,40.4489623,-4.28,-0.11000000000000032,4.08,23.61,115.0
4029,E01004128,1.98,-0.01,4.24,2.78,-0.99,-0.33,1.05,76.7281106,46.25592417,-5.5,-1.48,5.66,21.1,108.5
4030,E01004129,1.43,-0.91,3.41,3.16,1.85,2.5,3.25,78.65429234,45.51188743,-5.8,-0.9900000000000002,4.569999999999999,20.61,107.75
4031,E01004130,1.69,3.08,0.3,-0.07,-1.12,3.8,3.22,74.65753425,37.23986857,-4.64,1.02,2.88,27.39,146.0
4032,E01004131,-0.76,-0.09,3.43,2.62,0.08,2.89,-0.07,97.87685775,37.66751177,-9.64,1.7000000000000002,5.5,27.61,117.75
4033,E01004132,-0.02,0.24,3.37,2.71,-2.95,3.7,2.34,71.89542484,40.10600707,-3.46,-0.010000000000000009,3.4699999999999998,28.3,153.0
4034,E01004133,2.03,1.63,3.96,3.15,-2.15,0.29,1.48,62.30519481,41.63451421,-2.56,-0.5800000000000001,2.58,28.51,154.0
4035,E01004134,3.65,-0.49,2.28,4.83,-5.42,2.86,2.32,89.82142857,40.87509349,-9.0,1.8199999999999998,7.3100000000000005,26.74,140.0
4036,E01004135,1.79,0.33,3.37,1.74,0.18,3.68,1.46,65.37313433,35.21276596,-6.280000000000001,-0.21000000000000002,5.53,28.2,167.5
4037,E01004136,0.71,-1.24,2.27,2.66,0.11,2.04,3.05,79.86577181,36.43270622,-4.739999999999999,1.56,2.09,27.64,149.0
4038,E01004137,2.77,-1.6,4.51,2.2,-3.36,2.04,2.25,133.46303500000002,36.97261288,-17.48,-0.19,16.5,27.02,89.95
4039,E01004138,1.25,-3.84,1.13,3.52,-1.68,3.84,1.65,72.0,40.5904059,-1.08,-0.3600000000000001,1.67,27.1,125.0
4040,E01004139,-1.38,-4.16,2.13,4.95,1.17,1.69,0.77,118.0952381,38.54649092,-7.85,-0.30000000000000004,7.64,28.07,105.0
4041,E01004140,0.71,-2.69,-0.27,4.87,1.13,3.55,1.92,78.33026397,32.8460877,-14.7,4.94,8.82,23.26,81.45
4042,E01004141,0.9,-1.32,0.8,3.93,-0.17,5.77,0.9,90.02375297,37.03550784,-5.83,1.09,3.74,24.22,84.2
4043,E01004142,2.37,0.77,5.09,1.36,-1.32,4.7,0.29,63.54378819,38.13311009,-7.71,-7.28,5.26,23.89,122.75
4044,E01004143,1.86,-2.34,0.42,2.86,0.91,1.61,0.94,60.53,38.71689668,-5.720000000000001,-1.3000000000000003,6.69,26.81,120.0
4045,E01004144,1.74,-1.02,3.97,2.65,1.0,1.37,1.3,63.82660688,35.20638224,-6.92,1.08,5.21,28.83,167.25
4046,E01004145,2.25,-1.75,3.3,2.77,-0.8,-0.45,1.97,66.55405405,40.79341317,-6.81,-1.2799999999999998,6.84,26.72,148.0
4047,E01004146,2.45,-0.59,3.1,1.37,-0.47,1.19,1.86,82.8,40.96204434,-10.19,1.01,8.33,26.61,125.0
4048,E01004147,2.27,2.65,4.81,0.04,-0.06,3.04,2.12,75.44089773,43.26110907,0.3599999999999999,-3.12,2.1100000000000003,27.23,152.473
4049,E01004148,1.28,2.36,1.46,1.0,-0.75,2.41,1.25,90.6779661,42.7254509,-2.7800000000000002,-2.9,5.83,24.95,118.0
4050,E01004149,2.14,-0.57,2.52,3.69,0.42,5.65,2.69,72.01834862,37.49046529,-5.51,-0.7899999999999999,5.5600000000000005,26.22,109.0
4051,E01004150,-0.13,-4.32,1.68,2.11,1.88,4.77,4.07,103.4482759,31.44349123,-4.88,-0.13,3.41,26.81,87.0
4052,E01004151,2.93,-2.2,0.12,3.29,0.39,1.96,1.33,87.5,35.80545016,-13.64,-2.5100000000000002,15.66,28.99,100.0
4053,E01004152,0.02,-3.2,2.39,3.56,0.49,5.02,2.7,66.0,35.16994633,-10.55,-2.21,12.16,27.95,100.0
4054,E01004153,3.22,-1.82,1.82,3.74,0.55,4.2,1.96,96.61458333,35.54535828,-14.98,-1.7000000000000002,15.67,28.33,96.0
4055,E01004154,2.45,3.33,2.55,1.88,0.42,1.91,-0.04,126.969697,46.33547991,-5.15,-1.3299999999999998,6.12,32.61,165.0
4056,E01004155,1.98,-3.39,0.54,4.07,1.0,3.04,2.41,87.1040724,37.92753132,-10.69,-0.33,10.78,29.53,110.5
4057,E01004156,-1.6,-3.29,4.28,3.18,-0.04,2.02,2.49,96.08814063,36.7084321,-17.76,-0.88,17.729999999999997,29.53,100.975
4058,E01004157,0.75,2.9,4.26,1.68,0.22,3.4,0.79,95.01625135,38.6763813,-3.4299999999999997,0.88,2.55,32.94,230.75
4059,E01004158,1.06,1.68,1.8,2.29,0.71,1.95,1.69,84.34782609,40.10677344,-9.74,-0.92,9.89,29.97,115.0
4060,E01004159,0.05,1.23,1.79,2.27,1.58,2.35,1.3,67.27272727,39.85321101,-6.97,-0.44999999999999996,6.659999999999999,27.25,137.5
4061,E01004160,-0.78,-2.46,2.06,4.18,-0.6,1.59,1.92,46.00203459,34.64163823,-7.559999999999999,0.14999999999999997,7.41,29.3,122.875
4062,E01004161,-0.62,-1.05,-0.28,4.74,0.4,1.01,1.81,74.1693462,36.39112903,-4.32,-0.26999999999999996,4.76,29.76,139.95
4063,E01004162,1.1,-3.45,3.22,1.12,0.81,2.28,1.33,96.22641509,40.3920196,-8.969999999999999,-1.1199999999999999,9.02,28.57,106.0
4064,E01004163,0.79,-1.57,3.74,4.96,-1.51,1.25,3.58,96.0,42.67362505,-4.32,1.27,2.25,24.91,125.0
4065,E01004164,3.25,-0.77,3.6,1.23,0.21,3.3,1.79,140.12006,48.649722,-5.17,0.15,5.01,25.18,99.95
4066,E01004165,1.83,0.11,3.4,2.19,-0.1,1.46,1.08,109.6698113,41.58061954,-12.379999999999999,3.9299999999999997,8.31,25.18,106.0
4067,E01004166,0.26,3.02,2.29,2.99,0.62,0.77,0.42,108.7145969,43.72163389,-6.629999999999999,-0.26999999999999996,6.16,26.44,114.75
4068,E01004167,1.11,0.39,2.1,2.22,-0.86,0.76,4.96,134.375,44.49618967,-3.1999999999999997,-1.98,4.99,23.62,104.0
4069,E01004168,-1.28,-0.88,7.47,3.2,-0.57,1.92,1.51,66.66666667,40.40253448,-2.85,-1.18,4.01,26.83,150.0
4070,E01004169,0.77,4.05,5.96,3.2,-1.86,-1.52,-1.78,70.87912088,49.39152329,9.7,-13.89,2.88,23.83,91.0
4071,E01004170,1.37,-3.23,5.19,0.77,-0.8,1.47,0.41,94.01041667,41.26811594,-8.68,0.74,6.2700000000000005,27.6,96.0
4072,E01004171,1.54,0.22,3.2,5.53,-0.3,-0.12,0.05,73.91304348,41.4958648,-1.6700000000000002,-0.32999999999999996,2.3600000000000003,27.81,158.7
4073,E01004172,2.69,-1.56,5.41,0.14,0.75,0.8,1.13,87.04827985,39.87514631,-7.240000000000001,1.4100000000000001,5.31,25.63,86.475
4074,E01004173,0.12,4.79,4.65,3.23,-2.49,1.36,1.48,89.53068592,40.41450777,-4.1,1.23,2.09,27.02,138.5
4075,E01004174,0.31,0.4,5.31,2.39,0.51,0.47,0.44,174.5098039,44.1999254,-4.4799999999999995,-3.25,6.21,26.81,102.0
4076,E01004175,1.03,-1.65,2.24,2.12,-1.32,3.83,0.92,84.86086787,34.43157133,-6.67,1.03,5.17,27.62,128.475
4077,E01004176,3.32,-2.47,4.37,0.88,1.22,0.39,1.28,65.4,42.76821677,-2.3899999999999997,-1.82,4.869999999999999,27.31,125.0
4078,E01004177,1.89,1.72,2.2,5.11,1.17,3.41,2.02,69.78021978,36.02236422,-9.379999999999999,-1.6,9.44,25.04,91.0
4079,E01004178,2.44,-3.48,1.7,2.41,1.6,3.44,1.35,81.26664694,42.82380397,-6.84,-5.359999999999999,11.51,25.71,84.475
4080,E01004179,3.19,-1.28,2.37,2.15,-0.4,0.62,1.22,80.98159509,41.02739726,-3.5799999999999996,0.8200000000000001,2.76,29.2,163.0
4081,E01004180,1.21,2.02,4.5,3.87,0.06,1.85,0.65,57.14285714,37.34901462,-3.3999999999999995,-0.17,2.4200000000000004,31.46,315.0
4082,E01004181,2.03,0.59,4.87,1.36,-0.95,2.11,1.79,96.56631003,36.32040966,-8.23,0.15999999999999992,7.02,27.34,100.475
4083,E01004182,1.4,-1.0,4.37,1.12,-1.02,2.33,1.68,80.01919386,35.9775641,-4.75,0.95,3.3499999999999996,24.96,130.25
4084,E01004183,0.65,2.25,-0.54,2.2,0.56,4.09,2.24,47.20812183,42.85714286,-0.89,-4.88,5.0200000000000005,21.28,98.5
4085,E01004184,0.46,0.93,0.65,3.04,1.39,2.91,2.17,80.07109005,43.66327475,-4.26,0.2599999999999999,3.33,21.62,105.5
4086,E01004185,0.18,0.68,3.34,2.26,-2.73,0.27,2.9,176.3157895,42.88380775,-1.2000000000000002,-1.8,3.13,21.43,76.0
4087,E01004186,0.18,-6.84,5.02,2.62,-0.61,2.5,-0.49,78.10344828,37.02985653,-17.59,1.3000000000000003,14.94,25.79,87.0
4088,E01004187,-0.22,1.73,4.08,5.29,-0.81,0.61,3.62,98.19413093,41.71699741,0.3,-3.07,1.8000000000000003,23.18,110.75
4089,E01004188,1.63,-2.65,1.09,3.5,0.27,0.21,0.11,125.3032929,38.26571201,-10.09,1.17,8.49,25.14,86.55
4090,E01004189,0.83,3.44,2.43,3.46,-0.14,1.22,2.56,87.95180723,43.01780694,-0.59,-2.14,1.69,21.34,103.75
4091,E01004190,1.73,2.54,1.39,2.68,-0.39,2.91,0.74,51.66666667,37.92181757,-3.3099999999999987,0.6000000000000001,2.3099999999999996,29.93,180.0
4092,E01004191,0.09,2.34,4.29,2.78,0.85,3.96,2.58,166.9811321,41.70055453,-8.44,0.42000000000000004,7.3,27.05,106.0
4093,E01004192,5.23,3.72,0.64,1.97,-1.7,-1.32,1.04,86.20111732,42.52420222,-14.19,2.31,9.219999999999999,27.89,134.25
4094,E01004193,6.19,-0.17,-0.33,0.5,-1.06,0.43,-0.89,94.55252918,42.54571027,-17.38,7.8500000000000005,9.540000000000001,28.44,128.5
4095,E01004194,2.92,-1.68,4.24,2.52,0.51,2.82,1.11,69.26070039,40.58394161,-4.82,-1.3199999999999998,4.67,27.4,128.5
4096,E01004195,-0.26,0.92,0.97,3.6,0.29,-0.43,2.33,92.12007505,37.19447396,-10.260000000000002,-0.6399999999999999,10.66,28.23,133.25
4097,E01004196,-0.96,2.54,3.51,3.25,-0.95,1.8,0.67,105.6384743,38.18690935,-5.860000000000001,-0.09,5.98,28.57,150.75
4098,E01004197,-0.57,6.23,4.0,1.39,-1.28,-1.26,0.5,124.6428571,54.26065163,-6.1,-12.440000000000001,17.330000000000002,23.94,105.0
4099,E01004198,0.28,7.34,1.35,2.69,1.0,1.17,1.4,166.3656885,56.06936416,-3.6100000000000003,-4.17,7.910000000000001,20.76,110.75
4100,E01004199,-0.26,5.21,3.74,3.36,1.87,-1.44,0.43,118.1624876,57.04399407,-1.6500000000000001,-2.51,3.33,20.23,94.998
4101,E01004200,3.18,7.43,1.25,1.28,0.37,0.62,-1.14,94.44444444,49.18898529,-9.09,-14.409999999999998,22.0,26.51,162.0
4102,E01004201,1.68,3.55,3.56,1.89,-0.45,2.26,0.36,100.0,53.34987593,-0.4700000000000002,-3.97,3.9699999999999998,24.18,120.0
4103,E01004202,2.97,7.99,2.75,1.01,-1.41,-3.19,-0.1,157.35294119999998,58.01924619,-8.04,-14.809999999999999,20.630000000000003,24.94,102.0
4104,E01004203,1.96,10.35,3.4,-1.1,1.3,-0.83,1.15,132.0,55.50883095,-8.82,-13.160000000000002,21.18,23.78,125.0
4105,E01004204,0.42,0.61,2.08,3.21,0.05,0.95,2.58,105.7201646,48.31612034,-0.49,-4.73,4.83,22.27,121.5
4106,E01004205,-0.97,3.94,2.46,0.74,1.62,-0.09,-0.01,126.3157895,56.10376399,-1.64,-12.840000000000002,12.18,19.66,95.0
4107,E01004206,-0.1,3.57,3.2,1.95,2.73,-0.35,4.07,75.0,54.74567383,-5.8,-8.89,12.89,19.07,130.0
4108,E01004207,-0.94,2.16,0.58,2.49,2.11,1.09,0.63,84.84848485,41.0467128,0.31000000000000005,-7.889999999999999,6.140000000000001,23.12,165.0
4109,E01004208,-1.34,-1.29,0.71,2.06,1.33,-0.43,-0.18,42.85714286,39.45772387,-10.53,-16.25,25.89,28.03,175.0
4110,E01004209,1.62,6.1,2.21,0.17,1.07,1.81,1.2,134.0425532,60.09389671,0.10999999999999999,-8.040000000000001,7.37,19.17,94.0
4111,E01004211,-1.96,3.09,0.43,3.26,-0.82,0.29,0.02,122.2222222,40.78899747,-7.51,-3.2199999999999998,13.010000000000002,27.63,112.5
4112,E01004212,-2.38,0.65,0.76,1.56,0.69,-1.88,-2.2,82.70676692,38.58852662,-10.64,-11.23,20.220000000000002,24.23,133.0
4113,E01004214,-2.93,0.57,2.22,4.38,1.35,0.99,3.6,161.0951009,40.91492091,-1.27,6.180000000000003,-5.0,23.39,86.75
