,LSOA_Code,Score_2001,Score_2011,Rank_2001,Rank_2011,Rank_chg,Z_score,score_chg,status
4662,E01032582,-0.9330257705646016,1.2997032320844717,2341.0,1259.0,1082.0,2.4015698025322623,2.2327290026490734,ASC
4668,E01032639,-1.2005921556928087,0.4946990047603572,2983.0,2080.0,903.0,2.00426758935918,1.695291160453166,ASC
4671,E01032719,-1.5327487423751252,0.5430799623175503,3847.0,2007.0,1840.0,4.084000403566878,2.0758287046926758,ASC
4672,E01032720,-1.660063742406286,-0.03876560451439647,4174.0,2917.0,1257.0,2.78999375395846,1.6212981378918896,ASC
4686,E01032770,-1.4692914992857211,2.2870320754450675,3673.0,645.0,3028.0,6.720844142391582,3.756323574730789,ASC
4687,E01032771,-0.8244041592080873,2.4491409624556333,2141.0,583.0,1558.0,3.45808295041152,3.2735451216637204,ASC
4688,E01032772,-1.3904022974734078,1.236734743504106,3470.0,1321.0,2149.0,4.769846123513707,2.627137040977514,ASC
4689,E01032773,-1.396796258556015,1.6779983819013171,3496.0,998.0,2498.0,5.544474460929382,3.0747946404573323,ASC
4690,E01032774,-1.226729154264525,1.5862918368872867,3046.0,1051.0,1995.0,4.428033046258653,2.813020991151812,ASC
4700,E01032784,-1.1340399027689705,0.6730706009030621,2821.0,1871.0,950.0,2.108587164885073,1.8071105036720327,ASC
4701,E01032785,-1.0864724973785411,1.9048011301188497,2683.0,843.0,1840.0,4.084000403566878,2.9912736274973906,ASC
4703,E01032787,-1.823494163527024,-0.4877780689895829,4508.0,3783.0,725.0,1.609184941622819,1.3357160945374411,ASC
4707,E01032803,0.2420838938174036,3.0265879828132194,806.0,398.0,408.0,0.9055826981822208,2.784504088995816,ASC
4711,E01033030,-1.672104933710854,0.6864099579437104,4200.0,1860.0,2340.0,5.193783121927443,2.3585148916545644,ASC
4716,E01033085,-1.1497786413571631,0.539098573332425,2861.0,2012.0,849.0,1.884411055776239,1.6888772146895883,ASC
4723,E01033132,-1.122933889706628,1.280860549349245,2780.0,1284.0,1496.0,3.3204698933348102,2.403794439055873,ASC
4732,E01033208,-0.13934038071734936,2.706198915312856,1148.0,494.0,654.0,1.4515957956156187,2.8455392960302053,ASC
4734,E01033322,-1.0090228641005459,0.6442328749205484,2505.0,1897.0,608.0,1.349495785526447,1.6532557390210945,ASC
4736,E01033325,-0.906282467559622,1.8989691409277791,2296.0,849.0,1447.0,3.2117111869354744,2.805251608487401,ASC
4747,E01033487,-0.8517977847715896,2.140540865957835,2192.0,718.0,1474.0,3.271639453726945,2.9923386507294243,ASC
4753,E01033493,-0.00943052436727812,3.01500314087574,1037.0,404.0,633.0,1.404984921444475,3.024433665243018,ASC
4761,E01033574,-1.504195193669799,2.370539550985525,3775.0,613.0,3162.0,7.018265910912214,3.8747347446553237,ASC
4762,E01033575,-1.4885229916142049,1.968209796771376,3731.0,805.0,2926.0,6.494448467846025,3.4567327883855805,ASC
4763,E01033576,-1.9101392150121204,0.6235310210159563,4641.0,1921.0,2720.0,6.037217987881472,2.5336702360280765,ASC
4765,E01033578,-1.5009242530253792,0.40765257883573947,3764.0,2195.0,1569.0,3.4824981702154525,1.9085768318611187,ASC
4766,E01033579,-1.5247942536279595,0.6945400349638189,3825.0,1853.0,1972.0,4.376983041214069,2.2193342885917784,ASC
4769,E01033582,-0.9967807458321912,0.8685169614425092,2476.0,1661.0,815.0,1.8089458309277209,1.8652977072747008,ASC
4770,E01033583,-1.5671738617810114,0.06201411117970816,3938.0,2731.0,1207.0,2.6790154821224035,1.6291879729607197,ASC
4772,E01033585,-1.8650376488646687,-0.5577741629095935,4571.0,3918.0,653.0,1.4493762301788975,1.3072634859550751,ASC
4773,E01033586,-1.7050799375380017,0.04058773075346747,4267.0,2768.0,1499.0,3.3271285896449734,1.7456676682914691,ASC
4776,E01033589,-1.5324477672214802,0.5306494265746575,3846.0,2023.0,1823.0,4.046267791142618,2.0630971937961378,ASC
4782,E01033595,0.6036380099615241,4.538193880678342,568.0,140.0,428.0,0.9499740069166436,3.934555870716818,ASC
4783,E01033596,0.02899852538215128,5.324637804963845,986.0,98.0,888.0,1.9709741078083631,5.295639279581693,ASC
4784,E01033597,-1.5777073803825616,2.575381228259753,3960.0,540.0,3420.0,7.590913793586262,4.153088608642315,ASC
4786,E01033599,-1.1224509828165554,2.1560595588319544,2778.0,716.0,2062.0,4.576743930518969,3.2785105416485094,ASC
4787,E01033600,1.0369399902462413,4.1384781305300375,343.0,188.0,155.0,0.3440326426917751,3.1015381402837963,ASC
4790,E01033603,-0.6649692535907803,1.3835820720553027,1880.0,1200.0,680.0,1.5093044969703682,2.048551325646083,ASC
4797,E01033699,-1.092168741555516,0.8819506989525283,2700.0,1643.0,1057.0,2.3460806666142338,1.974119440508044,ASC
4798,E01033700,-1.2471900272331031,1.1428286916940555,3084.0,1404.0,1680.0,3.728869933691498,2.3900187189271587,ASC
4802,E01033704,-0.7002486694202243,1.2712818353193391,1927.0,1291.0,636.0,1.4116436177546383,1.9715305047395637,ASC
4803,E01033705,-1.5053671753920088,-0.20620142129742824,3780.0,3211.0,569.0,1.2629327334943228,1.2991657540945805,ASC
4805,E01033707,-0.9458933558583642,0.7442197182399783,2372.0,1798.0,574.0,1.2740305606779283,1.6901130740983423,ASC
4814,E01033726,-1.7523730903405819,-0.544540288264758,4366.0,3903.0,463.0,1.027658797201883,1.2078328020758242,ASC
4818,E01033730,-0.6609240317996512,1.539995303478376,1869.0,1087.0,782.0,1.7357001715159233,2.2009193352780274,ASC
4819,E01033731,-1.6944575261380863,1.0475357259653952,4246.0,1485.0,2761.0,6.128220170787039,2.741993252103481,ASC
4820,E01033732,-0.5207870968523979,1.5651052841438562,1628.0,1063.0,565.0,1.2540544717474382,2.085892380996254,ASC
4821,E01033733,-0.18982143372455348,2.7513966014376123,1205.0,486.0,719.0,1.5958675490024918,2.9412180351621657,ASC
4822,E01033734,-1.0923615224445926,1.1565048365965374,2701.0,1396.0,1305.0,2.8965328949210742,2.2488663590411297,ASC
4823,E01033735,-1.9413020908848608,-0.3622558942324902,4673.0,3536.0,1137.0,2.5236459015519244,1.5790461966523706,ASC
4824,E01033736,-1.3717179718913002,1.5671093519405397,3418.0,1061.0,2357.0,5.231515734351702,2.9388273238318394,ASC
4830,E01033742,-1.655117834021142,0.3343925059597371,4158.0,2308.0,1850.0,4.10619605793409,1.9895103399808791,ASC
4834,E01033746,0.06365780423007687,2.6993374983172598,964.0,495.0,469.0,1.04097618982221,2.6356796940871825,ASC
